"","Date","SPY","TLT","portvalue","rebasePort","rebasespy","rebasetlt"
"3939",2018-03-21,266.451904,116.402359,3216.09121154604,321.609121154604,388.665767434657,254.552474874551
"3940",2018-03-22,259.791351,117.555832,3180.12568312251,318.012568312251,378.950209375502,257.074927248999
"3941",2018-03-23,254.253998,117.467834,3138.77760683495,313.877760683495,370.873031014256,256.882490352733
"3942",2018-03-26,261.210175,117.018196,3184.59507326415,318.459507326415,381.019807342476,255.899207310354
"3943",2018-03-27,256.76651,118.269402,3165.86672882912,316.586672882912,374.53796036927,258.635385396555
"3944",2018-03-28,256.007782,118.582207,3163.75331559928,316.375331559927,373.431225547836,259.319437572019
"3945",2018-03-29,259.278992,119.158936,3193.9174666107,319.39174666107,378.202845964141,260.580647357999
"3946",2018-04-02,253.682541,119.394035,3155.67116279962,315.567116279962,370.039463041475,261.094769518449
"3947",2018-04-03,256.934021,118.473221,3169.3170365213,316.93170365213,374.782303871385,259.081103432874
"3948",2018-04-04,259.682953,118.228325,3186.68824594097,318.668824594097,378.792092314877,258.545556873317
"3949",2018-04-05,261.732361,117.346672,3191.99517228608,319.199517228608,381.781505117522,256.617529339694
"3950",2018-04-06,255.899429,118.629951,3163.48509917855,316.348509917855,373.273174127423,259.423845708287
"3951",2018-04-09,257.160614,118.825882,3174.82571302568,317.482571302568,375.112828596179,259.852314008957
"3952",2018-04-10,261.249573,118.610367,3202.2914742802,320.22914742802,381.077276077642,259.381018778397
"3953",2018-04-11,259.880035,119.031593,3196.90869860527,319.690869860527,379.079570188474,260.30216953258
"3954",2018-04-12,262.018097,118.15976,3202.96958369582,320.296958369582,382.198300043948,258.395616695216
"3955",2018-04-13,261.249573,118.434036,3200.36344237291,320.036344237291,381.077276077642,258.99541239694
"3956",2018-04-16,263.397491,118.473221,3216.45743015573,321.645743015573,384.210382598272,259.081103432874
"3957",2018-04-17,266.215424,118.796478,3240.54416604352,324.054416604352,388.320820825895,259.788012382808
"3958",2018-04-18,266.412506,117.846283,3231.59196833863,323.159196833863,388.608298699491,257.710094968236
"3959",2018-04-19,264.93457,116.886269,3210.31590396968,321.031590396968,386.452475749698,255.610705044238
"3960",2018-04-20,262.68808,116.043823,3184.72000865162,318.472000865162,383.175585073457,253.768416656868
"3961",2018-04-23,262.648682,116.073196,3184.75383414748,318.475383414748,383.118116338291,253.832650491205
"3962",2018-04-24,259.111511,115.544197,3153.17182224002,315.317182224002,377.958546222167,252.675818225837
"3963",2018-04-25,259.751923,114.770325,3149.38093289128,314.938093289128,378.892696880195,250.983489698061
"3964",2018-04-26,262.392517,115.573601,3177.42287817665,317.742287817665,382.744455783345,252.740119851986
"3965",2018-04-27,262.638824,116.465042,3188.96644429507,318.896644429507,383.103736755793,254.689552103222
"3966",2018-04-30,260.618988,116.670753,3176.48433705073,317.648433705072,380.157459783299,255.139407626846
"3967",2018-05-01,261.082092,116.250565,3175.26751570291,317.526751570291,380.832976335668,254.220526804915
"3968",2018-05-02,259.328278,116.122925,3161.08068766078,316.108068766078,378.274738041947,253.94139949021
"3969",2018-05-03,258.756775,116.643257,3162.60190723802,316.260190723802,377.441102970282,255.079278477322
"3970",2018-05-04,262.106781,116.819984,3188.96705850707,318.896705850707,382.32766085692,255.465750844495
"3971",2018-05-07,262.993561,116.633446,3193.39502464453,319.339502464453,383.621181466349,255.057823462558
"3972",2018-05-08,262.993561,116.525452,3192.21420063857,319.221420063857,383.621181466349,254.821658661365
"3973",2018-05-09,265.535583,115.828407,3203.13247068313,320.313247068313,387.329156213888,253.297337922737
"3974",2018-05-10,268.018494,116.761078,3231.43920359941,323.143920359941,390.95090743728,255.336933282602
"3975",2018-05-11,268.836273,117.055611,3240.62402957571,324.062402957571,392.143778262579,255.981027652564
"3976",2018-05-14,268.964386,116.437096,3234.79545954276,323.479545954276,392.330653029528,254.628438879023
"3977",2018-05-15,267.11203,115.111702,3206.79349197639,320.679349197639,389.628674340338,251.73002405494
"3978",2018-05-16,268.235229,114.669914,3210.15480114073,321.015480114073,391.267052579575,250.763907648572
"3979",2018-05-17,268.008667,114.090668,3202.1688333925,320.21688333925,390.936573073594,249.497193604905
"3980",2018-05-18,267.338654,115.072433,3208.01696804505,320.801696804505,389.959244283945,251.644149325066
"3981",2018-05-21,269.348633,115.13134,3223.32056103201,322.332056103201,392.891143132611,251.772969073791
"3982",2018-05-22,268.599792,114.95462,3215.92671104796,321.592671104796,391.798830195145,251.386512014447
"3983",2018-05-23,269.338776,115.789124,3230.44098792995,323.044098792995,392.876765008784,253.211432577206
"3984",2018-05-24,268.787048,116.711983,3236.50772949601,323.650772949601,392.071975163728,255.229570735474
"3985",2018-05-25,268.146606,117.438492,3239.78052527883,323.978052527883,391.137780745558,256.818324310207
"3986",2018-05-29,265.062622,120.010704,3245.4129146834,324.54129146834,386.639261537693,262.443321398986
"3987",2018-05-30,268.599792,119.205658,3262.40825373241,326.240825373241,391.798830195145,260.682820551337
"3988",2018-05-31,266.954376,119.009323,3248.26088866171,324.826088866171,389.398708962049,260.253468770292
