Date,BAC,S&P500
18/08/2009,16.9,989.669983
19/08/2009,16.75,996.460022
20/08/2009,17.139999,1007.369995
21/08/2009,17.459999,1026.130005
24/08/2009,17.35,1025.569946
25/08/2009,17.75,1028
26/08/2009,17.790001,1028.119995
27/08/2009,17.92,1030.97998
28/08/2009,17.98,1028.930054
31/08/2009,17.59,1020.619995
01/09/2009,16.459999,998.039978
02/09/2009,16.27,994.75
03/09/2009,16.84,1003.23999
04/09/2009,17.09,1016.400024
08/09/2009,17.02,1025.390015
09/09/2009,17.040001,1033.369995
10/09/2009,17.219999,1044.140015
11/09/2009,16.969999,1042.72998
14/09/2009,16.99,1049.339966
15/09/2009,16.790001,1052.630005
16/09/2009,17.25,1068.76001
17/09/2009,17.610001,1065.48999
18/09/2009,17.629999,1068.300049
21/09/2009,17.25,1064.660034
22/09/2009,17.610001,1071.660034
23/09/2009,17.5,1060.869995
24/09/2009,16.98,1050.780029
25/09/2009,16.6,1044.380005
28/09/2009,17.219999,1062.97998
29/09/2009,17.16,1060.609985
30/09/2009,16.92,1057.079956
01/10/2009,16.209999,1029.849976
02/10/2009,16.34,1025.209961
05/10/2009,16.959999,1040.459961
06/10/2009,17,1054.719971
07/10/2009,17.35,1057.579956
08/10/2009,17.33,1065.47998
09/10/2009,17.5,1071.48999
12/10/2009,18.030001,1076.189941
13/10/2009,17.809999,1073.189941
14/10/2009,18.59,1092.02002
15/10/2009,18.1,1096.560059
16/10/2009,17.26,1087.680054
19/10/2009,17.16,1097.910034
20/10/2009,17.01,1091.060059
21/10/2009,16.51,1081.400024
22/10/2009,16.52,1092.910034
23/10/2009,16.219999,1079.599976
26/10/2009,15.4,1066.949951
27/10/2009,15.45,1063.410034
28/10/2009,15.01,1042.630005
29/10/2009,15.73,1066.109985
30/10/2009,14.58,1036.189941
02/11/2009,14.63,1042.880005
03/11/2009,14.8,1045.410034
04/11/2009,14.7,1046.5
05/11/2009,15.13,1066.630005
06/11/2009,15.05,1069.300049
09/11/2009,15.77,1093.079956
10/11/2009,16.030001,1093.01001
11/11/2009,16.43,1098.51001
12/11/2009,16.059999,1087.23999
13/11/2009,15.98,1093.47998
16/11/2009,15.87,1109.300049
17/11/2009,15.77,1110.319946
18/11/2009,16.35,1109.800049
19/11/2009,16.08,1094.900024
20/11/2009,16.09,1091.380005
23/11/2009,16.290001,1106.23999
24/11/2009,16.1,1105.650024
25/11/2009,15.95,1110.630005
27/11/2009,15.47,1091.48999
30/11/2009,15.85,1095.630005
01/12/2009,15.9,1108.859985
02/12/2009,15.65,1109.23999
03/12/2009,15.76,1099.920044
04/12/2009,16.280001,1105.97998
07/12/2009,15.89,1103.25
08/12/2009,15.41,1091.939941
09/12/2009,15.39,1095.949951
10/12/2009,15.21,1102.349976
11/12/2009,15.63,1106.410034
14/12/2009,15.63,1114.109985
15/12/2009,15.19,1107.930054
16/12/2009,15.28,1109.180054
17/12/2009,14.86,1096.079956
18/12/2009,15.03,1102.469971
21/12/2009,15.28,1114.050049
22/12/2009,15.33,1118.02002
23/12/2009,15.19,1120.589966
24/12/2009,15.25,1126.47998
28/12/2009,15.29,1127.780029
29/12/2009,15.12,1126.199951
30/12/2009,15.07,1126.420044
31/12/2009,15.06,1115.099976
04/01/2010,15.69,1132.98999
05/01/2010,16.200001,1136.52002
06/01/2010,16.389999,1137.140015
07/01/2010,16.93,1141.689941
08/01/2010,16.780001,1144.97998
11/01/2010,16.93,1146.97998
12/01/2010,16.360001,1136.219971
13/01/2010,16.620001,1145.680054
14/01/2010,16.82,1148.459961
15/01/2010,16.26,1136.030029
19/01/2010,16.32,1150.22998
20/01/2010,16.49,1138.040039
21/01/2010,15.47,1116.47998
22/01/2010,14.9,1091.76001
25/01/2010,14.98,1096.780029
26/01/2010,14.77,1092.170044
27/01/2010,15.19,1097.5
28/01/2010,15.37,1084.530029
29/01/2010,15.18,1073.869995
01/02/2010,15.42,1089.189941
02/02/2010,15.6,1103.319946
03/02/2010,15.53,1097.280029
04/02/2010,14.75,1063.109985
05/02/2010,15,1066.189941
08/02/2010,14.48,1056.73999
09/02/2010,14.47,1070.52002
10/02/2010,14.67,1068.130005
11/02/2010,14.63,1078.469971
12/02/2010,14.45,1075.51001
16/02/2010,15.16,1094.869995
17/02/2010,15.66,1099.51001
18/02/2010,15.88,1106.75
19/02/2010,15.88,1109.170044
22/02/2010,16.209999,1108.01001
23/02/2010,15.94,1094.599976
24/02/2010,16.33,1105.23999
25/02/2010,16.549999,1102.939941
26/02/2010,16.66,1104.48999
01/03/2010,16.709999,1115.709961
02/03/2010,16.459999,1118.310059
03/03/2010,16.370001,1118.790039
04/03/2010,16.4,1122.969971
05/03/2010,16.700001,1138.699951
08/03/2010,16.74,1138.5
09/03/2010,16.799999,1140.449951
10/03/2010,17.110001,1145.609985
11/03/2010,17.120001,1150.23999
12/03/2010,16.85,1149.98999
15/03/2010,16.85,1150.51001
16/03/2010,17.030001,1159.459961
17/03/2010,17.27,1166.209961
18/03/2010,17.08,1165.829956
19/03/2010,16.82,1159.900024
22/03/2010,16.959999,1165.810059
23/03/2010,17.129999,1174.170044
24/03/2010,17.57,1167.719971
25/03/2010,17.74,1165.72998
26/03/2010,17.9,1166.589966
29/03/2010,18.040001,1173.219971
30/03/2010,17.76,1173.27002
31/03/2010,17.85,1169.430054
01/04/2010,18.040001,1178.099976
05/04/2010,18.129999,1187.439941
06/04/2010,18.49,1189.439941
07/04/2010,18.620001,1182.449951
08/04/2010,18.65,1186.439941
09/04/2010,18.59,1194.369995
12/04/2010,18.66,1196.47998
13/04/2010,18.67,1197.300049
14/04/2010,19.4,1210.650024
15/04/2010,19.48,1211.670044
16/04/2010,18.41,1192.130005
19/04/2010,18.389999,1197.52002
20/04/2010,18.610001,1207.170044
21/04/2010,18.280001,1205.939941
22/04/2010,18.540001,1208.670044
23/04/2010,18.43,1217.280029
26/04/2010,18.049999,1212.050049
27/04/2010,17.469999,1183.709961
28/04/2010,17.780001,1191.359985
29/04/2010,18.299999,1206.780029
30/04/2010,17.83,1186.689941
03/05/2010,18.059999,1202.26001
04/05/2010,17.559999,1173.599976
05/05/2010,17.530001,1165.869995
06/05/2010,16.280001,1128.150024
07/05/2010,16.18,1110.880005
10/05/2010,17.299999,1159.72998
11/05/2010,17.16,1155.790039
12/05/2010,17.07,1171.670044
13/05/2010,16.870001,1157.439941
14/05/2010,16.34,1135.680054
17/05/2010,16.35,1136.939941
18/05/2010,15.95,1120.800049
19/05/2010,16.309999,1115.050049
20/05/2010,15.3,1071.589966
21/05/2010,15.99,1087.689941
24/05/2010,15.4,1073.650024
25/05/2010,15.49,1074.030029
26/05/2010,15.47,1067.949951
27/05/2010,16.18,1103.060059
28/05/2010,15.74,1089.410034
01/06/2010,15.44,1070.709961
02/06/2010,15.89,1098.380005
03/06/2010,15.81,1102.829956
04/06/2010,15.35,1064.880005
07/06/2010,14.83,1050.469971
08/06/2010,15.33,1062
09/06/2010,15.01,1055.689941
10/06/2010,15.46,1086.839966
11/06/2010,15.6,1091.599976
14/06/2010,15.41,1089.630005
15/06/2010,15.8,1115.22998
16/06/2010,15.87,1114.609985
17/06/2010,15.82,1116.040039
18/06/2010,15.82,1117.51001
21/06/2010,15.79,1113.199951
22/06/2010,15.58,1095.310059
23/06/2010,15.43,1092.040039
24/06/2010,15.02,1073.689941
25/06/2010,15.42,1076.76001
28/06/2010,15.24,1074.569946
29/06/2010,14.57,1041.23999
30/06/2010,14.37,1030.709961
01/07/2010,14.02,1027.369995
02/07/2010,13.84,1022.580017
06/07/2010,14.06,1028.060059
07/07/2010,14.71,1060.27002
08/07/2010,14.86,1070.25
09/07/2010,15.11,1077.959961
12/07/2010,15.21,1078.75
13/07/2010,15.67,1095.339966
14/07/2010,15.67,1095.170044
15/07/2010,15.39,1096.47998
16/07/2010,13.98,1064.880005
19/07/2010,13.61,1071.25
20/07/2010,13.77,1083.47998
21/07/2010,13.36,1069.589966
22/07/2010,13.66,1093.670044
23/07/2010,13.74,1102.660034
26/07/2010,14.15,1115.01001
27/07/2010,14.19,1113.839966
28/07/2010,13.99,1106.130005
29/07/2010,14.03,1101.530029
30/07/2010,14.04,1101.599976
02/08/2010,14.44,1125.859985
03/08/2010,14.34,1120.459961
04/08/2010,14.19,1127.23999
05/08/2010,14.02,1125.810059
06/08/2010,13.96,1121.640015
09/08/2010,13.91,1127.790039
10/08/2010,13.63,1121.060059
11/08/2010,13.19,1089.469971
12/08/2010,13.06,1083.609985
13/08/2010,13.23,1079.25
16/08/2010,13.19,1079.380005
17/08/2010,13.21,1092.540039
18/08/2010,13.32,1094.160034
19/08/2010,13.02,1075.630005
20/08/2010,12.87,1071.689941
23/08/2010,12.87,1067.359985
24/08/2010,12.64,1051.869995
25/08/2010,12.66,1055.329956
26/08/2010,12.47,1047.219971
27/08/2010,12.64,1064.589966
30/08/2010,12.32,1048.920044
31/08/2010,12.46,1049.329956
01/09/2010,13.21,1080.290039
02/09/2010,13.28,1090.099976
03/09/2010,13.5,1104.51001
07/09/2010,13.21,1091.839966
08/09/2010,13.37,1098.869995
09/09/2010,13.5,1104.180054
10/09/2010,13.55,1109.550049
13/09/2010,13.95,1121.900024
14/09/2010,13.68,1121.099976
15/09/2010,13.71,1125.069946
16/09/2010,13.55,1124.660034
17/09/2010,13.4,1125.589966
20/09/2010,13.74,1142.709961
21/09/2010,13.65,1139.780029
22/09/2010,13.42,1134.280029
23/09/2010,13.17,1124.829956
24/09/2010,13.6,1148.670044
27/09/2010,13.24,1142.160034
28/09/2010,13.27,1147.699951
29/09/2010,13.11,1144.72998
30/09/2010,13.1,1141.199951
01/10/2010,13.3,1146.23999
04/10/2010,13.15,1137.030029
05/10/2010,13.56,1160.75
06/10/2010,13.39,1159.969971
07/10/2010,13.31,1158.060059
08/10/2010,13.18,1165.150024
11/10/2010,13.15,1165.319946
12/10/2010,13.52,1169.77002
13/10/2010,13.29,1178.099976
14/10/2010,12.6,1173.810059
15/10/2010,11.98,1176.189941
18/10/2010,12.34,1184.709961
19/10/2010,11.8,1165.900024
20/10/2010,11.75,1178.170044
21/10/2010,11.36,1180.26001
22/10/2010,11.44,1183.079956
25/10/2010,11.16,1185.619995
26/10/2010,11.3,1185.640015
27/10/2010,11.54,1182.449951
28/10/2010,11.53,1183.780029
29/10/2010,11.45,1183.26001
01/11/2010,11.5,1184.380005
02/11/2010,11.4,1193.569946
03/11/2010,11.52,1197.959961
04/11/2010,12.13,1221.060059
05/11/2010,12.36,1225.849976
08/11/2010,12.6,1223.25
09/11/2010,12.27,1213.400024
10/11/2010,12.57,1218.709961
11/11/2010,12.37,1213.540039
12/11/2010,12.12,1199.209961
15/11/2010,12.1,1197.75
16/11/2010,11.94,1178.339966
17/11/2010,11.62,1178.589966
18/11/2010,11.7,1196.689941
19/11/2010,11.66,1199.72998
22/11/2010,11.3,1197.839966
23/11/2010,11.09,1180.72998
24/11/2010,11.28,1198.349976
26/11/2010,11.12,1189.400024
29/11/2010,11.31,1187.76001
30/11/2010,10.95,1180.550049
01/12/2010,11.29,1206.069946
02/12/2010,11.68,1221.530029
03/12/2010,11.86,1224.709961
06/12/2010,11.64,1223.119995
07/12/2010,11.57,1223.75
08/12/2010,12,1228.280029
09/12/2010,12.65,1233
10/12/2010,12.8,1240.400024
13/12/2010,12.54,1240.459961
14/12/2010,12.4,1241.589966
15/12/2010,12.29,1235.22998
16/12/2010,12.52,1242.869995
17/12/2010,12.57,1243.910034
20/12/2010,12.62,1247.079956
21/12/2010,12.98,1254.599976
22/12/2010,13.38,1258.839966
23/12/2010,13.06,1256.77002
27/12/2010,13.27,1257.540039
28/12/2010,13.34,1258.51001
29/12/2010,13.31,1259.780029
30/12/2010,13.28,1257.880005
31/12/2010,13.34,1257.640015
03/01/2011,14.19,1271.869995
04/01/2011,14.24,1270.199951
05/01/2011,14.5,1276.560059
06/01/2011,14.44,1273.849976
07/01/2011,14.25,1271.5
10/01/2011,14.4,1269.75
11/01/2011,14.69,1274.47998
12/01/2011,14.99,1285.959961
13/01/2011,14.77,1283.76001
14/01/2011,15.25,1293.23999
18/01/2011,15,1295.02002
19/01/2011,14.37,1281.920044
20/01/2011,14.54,1280.26001
21/01/2011,14.25,1283.349976
24/01/2011,13.92,1290.839966
25/01/2011,13.63,1291.180054
26/01/2011,13.55,1296.630005
27/01/2011,13.67,1299.540039
28/01/2011,13.6,1276.339966
31/01/2011,13.73,1286.119995
01/02/2011,14.31,1307.589966
02/02/2011,14.24,1304.030029
03/02/2011,14.43,1307.099976
04/02/2011,14.29,1310.869995
07/02/2011,14.67,1319.050049
08/02/2011,14.61,1324.569946
09/02/2011,14.64,1320.880005
10/02/2011,14.49,1321.869995
11/02/2011,14.77,1329.150024
14/02/2011,14.89,1332.319946
15/02/2011,14.77,1328.01001
16/02/2011,14.84,1336.319946
17/02/2011,14.81,1340.430054
18/02/2011,14.75,1343.01001
22/02/2011,14.18,1315.439941
23/02/2011,14.17,1307.400024
24/02/2011,13.97,1306.099976
25/02/2011,14.2,1319.880005
28/02/2011,14.29,1327.219971
01/03/2011,13.93,1306.329956
02/03/2011,13.83,1308.439941
03/03/2011,14.27,1330.969971
04/03/2011,14.12,1321.150024
07/03/2011,14.03,1310.130005
08/03/2011,14.69,1321.819946
09/03/2011,14.59,1320.02002
10/03/2011,14.26,1295.109985
11/03/2011,14.38,1304.280029
14/03/2011,14.23,1296.390015
15/03/2011,13.96,1281.869995
16/03/2011,13.69,1256.880005
17/03/2011,13.98,1273.719971
18/03/2011,14.04,1279.209961
21/03/2011,14.05,1298.380005
22/03/2011,13.88,1293.77002
23/03/2011,13.65,1297.540039
24/03/2011,13.48,1309.660034
25/03/2011,13.34,1313.800049
28/03/2011,13.37,1310.189941
29/03/2011,13.35,1319.439941
30/03/2011,13.45,1328.26001
31/03/2011,13.33,1325.829956
01/04/2011,13.37,1332.410034
04/04/2011,13.44,1332.869995
05/04/2011,13.47,1332.630005
06/04/2011,13.72,1335.540039
07/04/2011,13.61,1333.51001
08/04/2011,13.48,1328.170044
11/04/2011,13.49,1324.459961
12/04/2011,13.47,1314.160034
13/04/2011,13.27,1314.410034
14/04/2011,13.13,1314.52002
15/04/2011,12.82,1319.680054
18/04/2011,12.42,1305.140015
19/04/2011,12.34,1312.619995
20/04/2011,12.27,1330.359985
21/04/2011,12.31,1337.380005
25/04/2011,12.44,1335.25
26/04/2011,12.23,1347.23999
27/04/2011,12.33,1355.660034
28/04/2011,12.42,1360.47998
29/04/2011,12.28,1363.609985
02/05/2011,12.34,1361.219971
03/05/2011,12.6,1356.619995
04/05/2011,12.49,1347.319946
05/05/2011,12.3,1335.099976
06/05/2011,12.31,1340.199951
09/05/2011,12.18,1346.290039
10/05/2011,12.28,1357.160034
11/05/2011,12.25,1342.079956
12/05/2011,12.2,1348.650024
13/05/2011,11.93,1337.77002
16/05/2011,11.86,1329.469971
17/05/2011,11.9,1328.97998
18/05/2011,11.79,1340.680054
19/05/2011,11.69,1343.599976
20/05/2011,11.58,1333.27002
23/05/2011,11.42,1317.369995
24/05/2011,11.46,1316.280029
25/05/2011,11.38,1320.469971
26/05/2011,11.46,1325.689941
27/05/2011,11.69,1331.099976
31/05/2011,11.75,1345.199951
01/06/2011,11.24,1314.550049
02/06/2011,11.29,1312.939941
03/06/2011,11.28,1300.160034
06/06/2011,10.83,1286.170044
07/06/2011,10.65,1284.939941
08/06/2011,10.54,1279.560059
09/06/2011,10.65,1289
10/06/2011,10.8,1270.97998
13/06/2011,10.97,1271.829956
14/06/2011,10.8,1287.869995
15/06/2011,10.5,1265.420044
16/06/2011,10.6,1267.640015
17/06/2011,10.68,1271.5
20/06/2011,10.6,1278.359985
21/06/2011,10.83,1295.52002
22/06/2011,10.79,1287.140015
23/06/2011,10.71,1283.5
24/06/2011,10.52,1268.449951
27/06/2011,10.85,1280.099976
28/06/2011,10.82,1296.670044
29/06/2011,11.14,1307.410034
30/06/2011,10.96,1320.640015
01/07/2011,11.09,1339.670044
05/07/2011,11,1337.880005
06/07/2011,10.74,1339.219971
07/07/2011,10.92,1353.219971
08/07/2011,10.7,1343.800049
11/07/2011,10.35,1319.48999
12/07/2011,10.21,1313.640015
13/07/2011,10.2,1317.719971
14/07/2011,10.07,1308.869995
15/07/2011,10,1316.140015
18/07/2011,9.72,1305.439941
19/07/2011,9.57,1326.72998
20/07/2011,9.85,1325.839966
21/07/2011,10.23,1343.800049
22/07/2011,10.13,1345.02002
25/07/2011,10.01,1337.430054
26/07/2011,10,1331.939941
27/07/2011,9.68,1304.890015
28/07/2011,9.79,1300.670044
29/07/2011,9.71,1292.280029
01/08/2011,9.81,1286.939941
02/08/2011,9.49,1254.050049
03/08/2011,9.54,1260.339966
04/08/2011,8.83,1200.069946
05/08/2011,8.17,1199.380005
08/08/2011,6.51,1119.459961
09/08/2011,7.6,1172.530029
10/08/2011,6.77,1120.76001
11/08/2011,7.25,1172.640015
12/08/2011,7.19,1178.810059
15/08/2011,7.76,1204.48999
16/08/2011,7.4,1192.76001
17/08/2011,7.46,1193.890015
18/08/2011,7.01,1140.650024
19/08/2011,6.97,1123.530029
22/08/2011,6.42,1123.819946
23/08/2011,6.3,1162.349976
24/08/2011,6.99,1177.599976
25/08/2011,7.65,1159.27002
26/08/2011,7.76,1176.800049
29/08/2011,8.39,1210.079956
30/08/2011,8.12,1212.920044
31/08/2011,8.17,1218.890015
01/09/2011,7.91,1204.420044
02/09/2011,7.25,1173.969971
06/09/2011,6.99,1165.23999
07/09/2011,7.48,1198.619995
08/09/2011,7.2,1185.900024
09/09/2011,6.98,1154.22998
12/09/2011,7.05,1162.27002
13/09/2011,7,1172.869995
14/09/2011,7.05,1188.680054
15/09/2011,7.33,1209.109985
16/09/2011,7.23,1216.01001
19/09/2011,6.99,1204.089966
20/09/2011,6.9,1202.089966
21/09/2011,6.38,1166.76001
22/09/2011,6.06,1129.560059
23/09/2011,6.31,1136.430054
26/09/2011,6.6,1162.949951
27/09/2011,6.48,1175.380005
28/09/2011,6.16,1151.060059
29/09/2011,6.35,1160.400024
30/09/2011,6.12,1131.420044
03/10/2011,5.53,1099.22998
04/10/2011,5.76,1123.949951
05/10/2011,5.77,1144.030029
06/10/2011,6.28,1164.969971
07/10/2011,5.9,1155.459961
10/10/2011,6.28,1194.890015
11/10/2011,6.37,1195.540039
12/10/2011,6.58,1207.25
13/10/2011,6.22,1203.660034
14/10/2011,6.19,1224.579956
17/10/2011,6.03,1200.859985
18/10/2011,6.64,1225.380005
19/10/2011,6.4,1209.880005
20/10/2011,6.47,1215.390015
21/10/2011,6.46,1238.25
24/10/2011,6.72,1254.189941
25/10/2011,6.46,1229.050049
26/10/2011,6.59,1242
27/10/2011,7.22,1284.589966
28/10/2011,7.35,1285.089966
31/10/2011,6.83,1253.300049
01/11/2011,6.4,1218.280029
02/11/2011,6.72,1237.900024
03/11/2011,6.91,1261.150024
04/11/2011,6.49,1253.22998
07/11/2011,6.45,1261.119995
08/11/2011,6.53,1275.920044
09/11/2011,6.16,1229.099976
10/11/2011,6.03,1239.699951
11/11/2011,6.21,1263.849976
14/11/2011,6.05,1251.780029
15/11/2011,6.13,1257.810059
16/11/2011,5.9,1236.910034
17/11/2011,5.8,1216.130005
18/11/2011,5.78,1215.650024
21/11/2011,5.49,1192.97998
22/11/2011,5.37,1188.040039
23/11/2011,5.14,1161.790039
25/11/2011,5.17,1158.670044
28/11/2011,5.25,1192.550049
29/11/2011,5.08,1195.189941
30/11/2011,5.44,1246.959961
01/12/2011,5.53,1244.579956
02/12/2011,5.64,1244.280029
05/12/2011,5.79,1257.079956
06/12/2011,5.78,1258.469971
07/12/2011,5.89,1261.01001
08/12/2011,5.59,1234.349976
09/12/2011,5.72,1255.189941
12/12/2011,5.45,1236.469971
13/12/2011,5.32,1225.72998
14/12/2011,5.23,1211.819946
15/12/2011,5.26,1215.75
16/12/2011,5.2,1219.660034
19/12/2011,4.99,1205.349976
20/12/2011,5.17,1241.300049
21/12/2011,5.23,1243.719971
22/12/2011,5.47,1254
23/12/2011,5.6,1265.329956
27/12/2011,5.48,1265.430054
28/12/2011,5.29,1249.640015
29/12/2011,5.46,1263.02002
30/12/2011,5.56,1257.599976
03/01/2012,5.8,1277.060059
04/01/2012,5.81,1277.300049
05/01/2012,6.31,1281.060059
06/01/2012,6.18,1277.810059
09/01/2012,6.27,1280.699951
10/01/2012,6.63,1292.079956
11/01/2012,6.87,1292.47998
12/01/2012,6.79,1295.5
13/01/2012,6.61,1289.089966
17/01/2012,6.48,1293.670044
18/01/2012,6.8,1308.040039
19/01/2012,6.96,1314.5
20/01/2012,7.07,1315.380005
23/01/2012,7.25,1316
24/01/2012,7.29,1314.650024
25/01/2012,7.35,1326.060059
26/01/2012,7.3,1318.430054
27/01/2012,7.29,1316.329956
30/01/2012,7.07,1313.01001
31/01/2012,7.13,1312.410034
01/02/2012,7.36,1324.089966
02/02/2012,7.45,1325.540039
03/02/2012,7.84,1344.900024
06/02/2012,7.97,1344.329956
07/02/2012,7.85,1347.050049
08/02/2012,8.13,1349.959961
09/02/2012,8.18,1351.949951
10/02/2012,8.07,1342.640015
13/02/2012,8.25,1351.77002
14/02/2012,7.98,1350.5
15/02/2012,7.78,1343.22998
16/02/2012,8.09,1358.040039
17/02/2012,8.02,1361.22998
21/02/2012,8.11,1362.209961
22/02/2012,7.95,1357.660034
23/02/2012,8.02,1363.459961
24/02/2012,7.88,1365.73999
27/02/2012,8.04,1367.589966
28/02/2012,8.12,1372.180054
29/02/2012,7.97,1365.680054
01/03/2012,8.12,1374.089966
02/03/2012,8.13,1369.630005
05/03/2012,7.97,1364.329956
06/03/2012,7.71,1343.359985
07/03/2012,8.02,1352.630005
08/03/2012,8.06,1365.910034
09/03/2012,8.05,1370.869995
12/03/2012,7.99,1371.089966
13/03/2012,8.49,1395.949951
14/03/2012,8.84,1394.280029
15/03/2012,9.24,1402.599976
16/03/2012,9.8,1404.170044
19/03/2012,9.53,1409.75
20/03/2012,9.81,1405.52002
21/03/2012,9.82,1402.890015
22/03/2012,9.6,1392.780029
23/03/2012,9.85,1397.109985
26/03/2012,9.93,1416.51001
27/03/2012,9.6,1412.52002
28/03/2012,9.75,1405.540039
29/03/2012,9.53,1403.280029
30/03/2012,9.57,1408.469971
02/04/2012,9.68,1419.040039
03/04/2012,9.49,1413.380005
04/04/2012,9.2,1398.959961
05/04/2012,9.23,1398.079956
09/04/2012,8.93,1382.199951
10/04/2012,8.54,1358.589966
11/04/2012,8.86,1368.709961
12/04/2012,9.17,1387.569946
13/04/2012,8.68,1370.26001
16/04/2012,8.79,1369.569946
17/04/2012,8.92,1390.780029
18/04/2012,8.92,1385.140015
19/04/2012,8.77,1376.920044
20/04/2012,8.36,1378.530029
23/04/2012,8.18,1366.939941
24/04/2012,8.21,1371.969971
25/04/2012,8.26,1390.689941
26/04/2012,8.27,1399.97998
27/04/2012,8.25,1403.359985
30/04/2012,8.11,1397.910034
01/05/2012,8.31,1405.819946
02/05/2012,8.16,1402.310059
03/05/2012,8,1391.569946
04/05/2012,7.74,1369.099976
07/05/2012,7.96,1369.579956
08/05/2012,7.79,1363.719971
09/05/2012,7.73,1354.579956
10/05/2012,7.7,1357.98999
11/05/2012,7.55,1353.390015
14/05/2012,7.35,1338.349976
15/05/2012,7.3,1330.660034
16/05/2012,7.11,1324.800049
17/05/2012,6.98,1304.859985
18/05/2012,7.02,1295.219971
21/05/2012,6.83,1315.98999
22/05/2012,6.98,1316.630005
23/05/2012,7.17,1318.859985
24/05/2012,7.14,1320.680054
25/05/2012,7.15,1317.819946
29/05/2012,7.44,1332.420044
30/05/2012,7.2,1313.319946
31/05/2012,7.35,1310.329956
01/06/2012,7.02,1278.040039
04/06/2012,6.9,1278.180054
05/06/2012,7.1,1285.5
06/06/2012,7.64,1315.130005
07/06/2012,7.42,1314.98999
08/06/2012,7.56,1325.660034
11/06/2012,7.28,1308.930054
12/06/2012,7.49,1324.180054
13/06/2012,7.5,1314.880005
14/06/2012,7.66,1329.099976
15/06/2012,7.9,1342.839966
18/06/2012,7.76,1344.780029
19/06/2012,8.11,1357.97998
20/06/2012,8.14,1355.689941
21/06/2012,7.82,1325.51001
22/06/2012,7.94,1335.02002
25/06/2012,7.6,1313.719971
26/06/2012,7.62,1319.98999
27/06/2012,7.77,1331.849976
28/06/2012,7.74,1329.040039
29/06/2012,8.18,1362.160034
02/07/2012,8.05,1365.51001
03/07/2012,8.06,1374.02002
05/07/2012,7.82,1367.579956
06/07/2012,7.66,1354.680054
09/07/2012,7.56,1352.459961
10/07/2012,7.48,1341.469971
11/07/2012,7.63,1341.449951
12/07/2012,7.48,1334.76001
13/07/2012,7.82,1356.780029
16/07/2012,7.81,1353.640015
17/07/2012,7.92,1363.670044
18/07/2012,7.53,1372.780029
19/07/2012,7.26,1376.51001
20/07/2012,7.07,1362.660034
23/07/2012,7.09,1350.52002
24/07/2012,7.04,1338.310059
25/07/2012,7.07,1337.890015
26/07/2012,7.17,1360.02002
27/07/2012,7.31,1385.969971
30/07/2012,7.28,1385.300049
31/07/2012,7.34,1379.319946
01/08/2012,7.22,1375.319946
02/08/2012,7.18,1365
03/08/2012,7.43,1390.98999
06/08/2012,7.64,1394.22998
07/08/2012,7.67,1401.349976
08/08/2012,7.67,1402.219971
09/08/2012,7.72,1402.800049
10/08/2012,7.74,1405.869995
13/08/2012,7.72,1404.109985
14/08/2012,7.78,1403.930054
15/08/2012,7.87,1405.530029
16/08/2012,7.93,1415.51001
17/08/2012,8,1418.160034
20/08/2012,8.15,1418.130005
21/08/2012,8.19,1413.170044
22/08/2012,8.22,1413.48999
23/08/2012,8.15,1402.079956
24/08/2012,8.16,1411.130005
27/08/2012,8.07,1410.439941
28/08/2012,7.96,1409.300049
29/08/2012,8,1410.48999
30/08/2012,7.91,1399.47998
31/08/2012,7.99,1406.579956
04/09/2012,8,1404.939941
05/09/2012,7.95,1403.439941
06/09/2012,8.35,1432.119995
07/09/2012,8.8,1437.920044
10/09/2012,8.58,1429.079956
11/09/2012,9.03,1433.560059
12/09/2012,8.97,1436.560059
13/09/2012,9.4,1459.98999
14/09/2012,9.55,1465.77002
17/09/2012,9.3,1461.189941
18/09/2012,9.23,1459.319946
19/09/2012,9.29,1461.050049
20/09/2012,9.19,1460.26001
21/09/2012,9.11,1460.150024
24/09/2012,9.1,1456.890015
25/09/2012,8.93,1441.589966
26/09/2012,8.82,1433.319946
27/09/2012,8.97,1447.150024
28/09/2012,8.83,1440.670044
01/10/2012,8.96,1444.48999
02/10/2012,8.93,1445.75
03/10/2012,9.11,1450.98999
04/10/2012,9.41,1461.400024
05/10/2012,9.32,1460.930054
08/10/2012,9.28,1455.880005
09/10/2012,9.21,1441.47998
10/10/2012,9.21,1432.560059
11/10/2012,9.34,1432.839966
12/10/2012,9.12,1428.589966
15/10/2012,9.44,1440.130005
16/10/2012,9.46,1454.920044
17/10/2012,9.44,1460.910034
18/10/2012,9.47,1457.339966
19/10/2012,9.44,1433.189941
22/10/2012,9.55,1433.819946
23/10/2012,9.36,1413.109985
24/10/2012,9.31,1408.75
25/10/2012,9.24,1412.969971
26/10/2012,9.12,1411.939941
31/10/2012,9.32,1412.160034
01/11/2012,9.74,1427.589966
02/11/2012,9.85,1414.199951
05/11/2012,9.75,1417.26001
06/11/2012,9.94,1428.390015
07/11/2012,9.23,1394.530029
08/11/2012,9.39,1377.51001
09/11/2012,9.43,1379.849976
12/11/2012,9.39,1380.030029
13/11/2012,9.33,1374.530029
14/11/2012,8.99,1355.48999
15/11/2012,9.09,1353.329956
16/11/2012,9.12,1359.880005
19/11/2012,9.49,1386.890015
20/11/2012,9.63,1387.810059
21/11/2012,9.77,1391.030029
23/11/2012,9.9,1409.150024
